time,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:nMaxReplicaLag,FeederManager:nMaxReplicaLagName,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nElapsedTxnTime,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:totalCommitLagMs,Replay:totalCommitProcessingNanos,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2020-06-29 16:39:36.473 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,53266976,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 16:40:36.473 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,53267008,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 16:41:36.475 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,54904760,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 16:42:36.475 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,56587088,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 16:43:36.476 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,56587120,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 16:44:36.477 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,59401136,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 16:45:36.477 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,59401168,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 16:46:36.478 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,59401200,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 16:47:36.479 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,63848016,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 16:48:36.480 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,64142688,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 16:49:36.480 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,65648072,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 16:50:36.481 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295213,4480,147104,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , ,0, , , , , , , ,1593442804860,113, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,65648104,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-29 16:51:35.564 UTC, , , , , , , , , , , , , , , , , , ,589,3293421,4480,147104, , ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,144356,7, ,143402, , , , , ,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593442115226, , , , , , , , , , , , , , , , , , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,82405736,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-07-01 12:52:04.697 UTC, , , , , , , , , , , , , , , , , , ,125,3179893,3840,34040, , ,4, ,58,4,0.07, , , , , , , ,4,4, ,4, ,2,1,6, ,62,28, , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , ,19,247, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , , , , , , , , , , , , , , , ,3145728, , , ,38,0, , , ,2, , , ,3, , , , ,38, ,2048,1, , , , ,401262,85, , , , , , , , , , ,117842496,-1, , , , , , ,44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-07-01 12:53:04.702 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, ,56,12,0.21, , , , , , , ,16,16, , , ,2,1,29, ,51,36, , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , ,15,3145728, , , ,62,17, ,17, ,3,1, , ,3,1, , , ,62,1, , , , , , ,128436,65,269,2, , , , ,1,23,2,46,67708904,-1, , , , , , ,67, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,8, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , ,1, , , , 
2020-07-01 12:54:04.702 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,80006032,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 12:55:04.704 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,80006064,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 12:56:04.705 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,84032648,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 12:57:04.706 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,84032680,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 12:58:04.708 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,84032712,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 12:59:04.712 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,86046008,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 13:00:04.713 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,88059304,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 13:01:04.714 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,88059336,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 13:02:04.738 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,90072632,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 13:03:04.739 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,90072664,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 13:04:04.741 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,92085960,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 13:05:04.744 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,92589336,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 13:06:04.745 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,94602632,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 13:07:04.745 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,94602664,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 13:08:04.747 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,96615960,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-07-01 13:09:04.747 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3295613,4480,147504,1792, ,16, , , , , , , , , , , ,16,16, , , ,2,1,29, , , , , , , , , , , , , , , , ,148511,8, ,146650, , , , , ,50,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593607923762, , , , , , ,0, , , , , , , ,1593607930897,116, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,98629312,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
